% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:01:03 +0200
% Time (s), Channel A (Input 1) (V)
8.160041739130e-03, 2.442599e-01
8.177321739130e-03, 2.674646e-01
8.194601739130e-03, 2.906693e-01
8.211881739130e-03, 3.114314e-01
8.229161739130e-03, 3.346361e-01
8.246441739130e-03, 3.517343e-01
8.263721739130e-03, 3.737177e-01
8.281001739130e-03, 3.895945e-01
8.298281739130e-03, 4.054714e-01
8.315561739130e-03, 4.201270e-01
8.332841739130e-03, 4.360039e-01
8.350121739130e-03, 4.469956e-01
8.367401739130e-03, 4.579873e-01
8.384681739130e-03, 4.702003e-01
8.401961739130e-03, 4.775281e-01
8.419241739130e-03, 4.848559e-01
8.436521739130e-03, 4.909624e-01
8.453801739130e-03, 4.946263e-01
8.471081739130e-03, 4.970689e-01
8.488361739130e-03, 4.982902e-01
8.505641739130e-03, 4.982902e-01
8.522921739130e-03, 4.958476e-01
8.540201739130e-03, 4.921837e-01
8.557481739130e-03, 4.885198e-01
8.574761739130e-03, 4.824133e-01
8.592041739130e-03, 4.738642e-01
8.609321739130e-03, 4.665364e-01
8.626601739130e-03, 4.555447e-01
8.643881739130e-03, 4.433317e-01
8.661161739130e-03, 4.311187e-01
8.678441739130e-03, 4.164631e-01
8.695721739130e-03, 4.018075e-01
8.713001739130e-03, 3.847093e-01
8.730281739130e-03, 3.651686e-01
8.747561739130e-03, 3.480704e-01
8.764841739130e-03, 3.273083e-01
8.782121739130e-03, 3.041036e-01
8.799401739130e-03, 2.857841e-01
8.816681739130e-03, 2.625794e-01
8.833961739130e-03, 2.393747e-01
8.851241739130e-03, 2.137274e-01
8.868521739130e-03, 1.893014e-01
8.885801739130e-03, 1.624328e-01
8.903081739130e-03, 1.404494e-01
8.920361739130e-03, 1.111383e-01
8.937641739130e-03, 8.549097e-02
8.954921739130e-03, 5.862238e-02
8.972201739130e-03, 2.931119e-02
8.989481739130e-03, 3.663899e-03
9.006761739130e-03, -2.320469e-02
9.024041739130e-03, -5.007328e-02
9.041321739130e-03, -7.694187e-02
9.058601739130e-03, -1.038105e-01
9.075881739130e-03, -1.306790e-01
9.093161739130e-03, -1.551050e-01
9.110441739130e-03, -1.807523e-01
9.127721739130e-03, -2.063996e-01
9.145001739130e-03, -2.296043e-01
9.162281739130e-03, -2.528090e-01
9.179561739130e-03, -2.760137e-01
9.196841739130e-03, -3.004397e-01
9.214121739130e-03, -3.224231e-01
9.231401739130e-03, -3.419639e-01
9.248681739130e-03, -3.615047e-01
9.265961739130e-03, -3.810455e-01
9.283241739130e-03, -3.969223e-01
9.300521739130e-03, -4.140205e-01
9.317801739130e-03, -4.286761e-01
9.335081739130e-03, -4.408891e-01
9.352361739130e-03, -4.555447e-01
9.369641739130e-03, -4.653151e-01
9.386921739130e-03, -4.763068e-01
9.404201739130e-03, -4.848559e-01
9.421481739130e-03, -4.909624e-01
9.438761739130e-03, -4.958476e-01
9.456041739130e-03, -5.019541e-01
9.473321739130e-03, -5.043967e-01
9.490601739130e-03, -5.043967e-01
9.507881739130e-03, -5.043967e-01
9.525161739130e-03, -5.031754e-01
9.542441739130e-03, -5.007328e-01
9.559721739130e-03, -4.946263e-01
9.577001739130e-03, -4.885198e-01
9.594281739130e-03, -4.799707e-01
9.611561739130e-03, -4.689790e-01
9.628841739130e-03, -4.592086e-01
9.646121739130e-03, -4.494382e-01
9.663401739130e-03, -4.360039e-01
9.680681739130e-03, -4.213483e-01
9.697961739130e-03, -4.054714e-01
9.715241739130e-03, -3.883732e-01
9.732521739130e-03, -3.700538e-01
9.749801739130e-03, -3.505130e-01
9.767081739130e-03, -3.321935e-01
9.784361739130e-03, -3.102101e-01
9.801641739130e-03, -2.882267e-01
9.818921739130e-03, -2.662433e-01
9.836201739130e-03, -2.418173e-01
9.853481739130e-03, -2.186126e-01
9.870761739130e-03, -1.954079e-01
9.888041739130e-03, -1.673180e-01
9.905321739130e-03, -1.428920e-01
9.922601739130e-03, -1.160235e-01
9.939881739130e-03, -9.159746e-02
9.957161739130e-03, -6.472887e-02
9.974441739130e-03, -3.663899e-02
9.991721739130e-03, -8.549097e-03
1.000900173913e-02, 1.831949e-02
1.002628173913e-02, 4.396678e-02
1.004356173913e-02, 7.327797e-02
1.006084173913e-02, 9.892526e-02
1.007812173913e-02, 1.245726e-01
1.009540173913e-02, 1.514411e-01
1.011268173913e-02, 1.795310e-01
1.012996173913e-02, 2.002931e-01
1.014724173913e-02, 2.259404e-01
1.016452173913e-02, 2.503664e-01
1.018180173913e-02, 2.747924e-01
1.019908173913e-02, 2.979971e-01
1.021636173913e-02, 3.175379e-01
1.023364173913e-02, 3.383000e-01
1.025092173913e-02, 3.566195e-01
1.026820173913e-02, 3.749390e-01
1.028548173913e-02, 3.920371e-01
1.030276173913e-02, 4.103566e-01
1.032004173913e-02, 4.225696e-01
1.033732173913e-02, 4.372252e-01
1.035460173913e-02, 4.494382e-01
1.037188173913e-02, 4.604299e-01
1.038916173913e-02, 4.702003e-01
1.040644173913e-02, 4.775281e-01
1.042372173913e-02, 4.824133e-01
1.044100173913e-02, 4.897411e-01
1.045828173913e-02, 4.934050e-01
1.047556173913e-02, 4.958476e-01
1.049284173913e-02, 4.982902e-01
1.051012173913e-02, 4.970689e-01
1.052740173913e-02, 4.958476e-01
1.054468173913e-02, 4.909624e-01
1.056196173913e-02, 4.885198e-01
1.057924173913e-02, 4.799707e-01
1.059652173913e-02, 4.726429e-01
1.061380173913e-02, 4.628725e-01
1.063108173913e-02, 4.518808e-01
1.064836173913e-02, 4.408891e-01
1.066564173913e-02, 4.274548e-01
1.068292173913e-02, 4.140205e-01
1.070020173913e-02, 3.993649e-01
1.071748173913e-02, 3.798242e-01
1.073476173913e-02, 3.615047e-01
1.075204173913e-02, 3.456278e-01
1.076932173913e-02, 3.224231e-01
1.078660173913e-02, 3.016610e-01
1.080388173913e-02, 2.796776e-01
1.082116173913e-02, 2.564729e-01
1.083844173913e-02, 2.332682e-01
1.085572173913e-02, 2.088422e-01
1.087300173913e-02, 1.856375e-01
1.089028173913e-02, 1.587689e-01
1.090756173913e-02, 1.319003e-01
1.092484173913e-02, 1.038105e-01
1.094212173913e-02, 7.938447e-02
1.095940173913e-02, 5.129458e-02
1.097668173913e-02, 2.564729e-02
1.099396173913e-02, -2.442599e-03
1.101124173913e-02, -2.931119e-02
1.102852173913e-02, -5.495848e-02
1.104580173913e-02, -8.426967e-02
1.106308173913e-02, -1.099170e-01
1.108036173913e-02, -1.367855e-01
1.109764173913e-02, -1.612115e-01
1.111492173913e-02, -1.880801e-01
1.113220173913e-02, -2.137274e-01
1.114948173913e-02, -2.369321e-01
1.116676173913e-02, -2.613581e-01
1.118404173913e-02, -2.845628e-01
1.120132173913e-02, -3.053249e-01
1.121860173913e-02, -3.273083e-01
1.123588173913e-02, -3.468491e-01
1.125316173913e-02, -3.663899e-01
1.127044173913e-02, -3.859306e-01
1.128772173913e-02, -4.030288e-01
1.130500173913e-02, -4.189057e-01
1.132228173913e-02, -4.323400e-01
1.133956173913e-02, -4.469956e-01
1.135684173913e-02, -4.579873e-01
1.137412173913e-02, -4.677577e-01
1.139140173913e-02, -4.775281e-01
1.140868173913e-02, -4.860772e-01
1.142596173913e-02, -4.909624e-01
1.144324173913e-02, -4.982902e-01
1.146052173913e-02, -4.995115e-01
1.147780173913e-02, -5.043967e-01
1.149508173913e-02, -5.043967e-01
1.151236173913e-02, -5.031754e-01
1.152964173913e-02, -5.007328e-01
1.154692173913e-02, -4.982902e-01
1.156420173913e-02, -4.921837e-01
1.158148173913e-02, -4.860772e-01
1.159876173913e-02, -4.787494e-01
1.161604173913e-02, -4.677577e-01
1.163332173913e-02, -4.592086e-01
1.165060173913e-02, -4.469956e-01
1.166788173913e-02, -4.335613e-01
1.168516173913e-02, -4.189057e-01
1.170244173913e-02, -4.018075e-01
1.171972173913e-02, -3.859306e-01
1.173700173913e-02, -3.663899e-01
1.175428173913e-02, -3.480704e-01
1.177156173913e-02, -3.285296e-01
1.178884173913e-02, -3.065462e-01
1.180612173913e-02, -2.833415e-01
1.182340173913e-02, -2.601368e-01
1.184068173913e-02, -2.369321e-01
1.185796173913e-02, -2.125061e-01
1.187524173913e-02, -1.893014e-01
1.189252173913e-02, -1.612115e-01
1.190980173913e-02, -1.367855e-01
1.192708173913e-02, -1.111383e-01
1.194436173913e-02, -8.304837e-02
1.196164173913e-02, -5.495848e-02
1.197892173913e-02, -2.931119e-02
1.199620173913e-02, -3.663899e-03
1.201348173913e-02, 2.442599e-02
1.203076173913e-02, 5.129458e-02
1.204804173913e-02, 7.938447e-02
1.206532173913e-02, 1.050318e-01
1.208260173913e-02, 1.319003e-01
1.209988173913e-02, 1.575476e-01
1.211716173913e-02, 1.831949e-01
1.213444173913e-02, 2.088422e-01
1.215172173913e-02, 2.344895e-01
1.216900173913e-02, 2.564729e-01
1.218628173913e-02, 2.808989e-01
1.220356173913e-02, 3.004397e-01
1.222084173913e-02, 3.224231e-01
1.223812173913e-02, 3.431852e-01
1.225540173913e-02, 3.615047e-01
1.227268173913e-02, 3.810455e-01
1.228996173913e-02, 3.981436e-01
1.230724173913e-02, 4.127992e-01
1.232452173913e-02, 4.262335e-01
1.234180173913e-02, 4.396678e-01
1.235908173913e-02, 4.518808e-01
1.237636173913e-02, 4.628725e-01
1.239364173913e-02, 4.714216e-01
1.241092173913e-02, 4.799707e-01
1.242820173913e-02, 4.860772e-01
1.244548173913e-02, 4.909624e-01
1.246276173913e-02, 4.958476e-01
1.248004173913e-02, 4.982902e-01
1.249732173913e-02, 4.982902e-01
1.251460173913e-02, 4.958476e-01
1.253188173913e-02, 4.934050e-01
1.254916173913e-02, 4.897411e-01
1.256644173913e-02, 4.836346e-01
1.258372173913e-02, 4.787494e-01
1.260100173913e-02, 4.702003e-01
1.261828173913e-02, 4.604299e-01
1.263556173913e-02, 4.482169e-01
1.265284173913e-02, 4.384465e-01
1.267012173913e-02, 4.250122e-01
1.268740173913e-02, 4.115779e-01
1.270468173913e-02, 3.932584e-01
1.272196173913e-02, 3.773816e-01
1.273924173913e-02, 3.578408e-01
1.275652173913e-02, 3.383000e-01
1.277380173913e-02, 3.199805e-01
1.279108173913e-02, 2.955545e-01
1.280836173913e-02, 2.735711e-01
1.282564173913e-02, 2.503664e-01
1.284292173913e-02, 2.259404e-01
1.286020173913e-02, 2.039570e-01
1.287748173913e-02, 1.770884e-01
1.289476173913e-02, 1.526624e-01
1.291204173913e-02, 1.257939e-01
1.292932173913e-02, 1.001466e-01
1.294660173913e-02, 7.449927e-02
1.296388173913e-02, 4.763068e-02
1.298116173913e-02, 1.954079e-02
1.299844173913e-02, -9.770396e-03
1.301572173913e-02, -3.663899e-02
1.303300173913e-02, -6.350758e-02
1.305028173913e-02, -9.037616e-02
1.306756173913e-02, -1.184661e-01
1.308484173913e-02, -1.428920e-01
1.310212173913e-02, -1.673180e-01
1.311940173913e-02, -1.917440e-01
1.313668173913e-02, -2.186126e-01
1.315396173913e-02, -2.418173e-01
1.317124173913e-02, -2.650220e-01
1.318852173913e-02, -2.870054e-01
1.320580173913e-02, -3.102101e-01
1.322308173913e-02, -3.309722e-01
1.324036173913e-02, -3.505130e-01
1.325764173913e-02, -3.700538e-01
1.327492173913e-02, -3.883732e-01
1.329220173913e-02, -4.054714e-01
1.330948173913e-02, -4.201270e-01
1.332676173913e-02, -4.335613e-01
1.334404173913e-02, -4.469956e-01
1.336132173913e-02, -4.592086e-01
1.337860173913e-02, -4.677577e-01
1.339588173913e-02, -4.787494e-01
1.341316173913e-02, -4.848559e-01
1.343044173913e-02, -4.921837e-01
1.344772173913e-02, -4.982902e-01
1.346500173913e-02, -5.007328e-01
1.348228173913e-02, -5.019541e-01
1.349956173913e-02, -5.031754e-01
1.351684173913e-02, -5.019541e-01
1.353412173913e-02, -4.995115e-01
1.355140173913e-02, -4.934050e-01
1.356868173913e-02, -4.909624e-01
1.358596173913e-02, -4.824133e-01
1.360324173913e-02, -4.738642e-01
1.362052173913e-02, -4.640938e-01
1.363780173913e-02, -4.531021e-01
1.365508173913e-02, -4.408891e-01
1.367236173913e-02, -4.298974e-01
1.368964173913e-02, -4.127992e-01
1.370692173913e-02, -3.969223e-01
1.372420173913e-02, -3.810455e-01
1.374148173913e-02, -3.615047e-01
1.375876173913e-02, -3.431852e-01
1.377604173913e-02, -3.224231e-01
1.379332173913e-02, -3.004397e-01
1.381060173913e-02, -2.784563e-01
1.382788173913e-02, -2.540303e-01
1.384516173913e-02, -2.296043e-01
1.386244173913e-02, -2.088422e-01
1.387972173913e-02, -1.807523e-01
1.389700173913e-02, -1.551050e-01
1.391428173913e-02, -1.294577e-01
1.393156173913e-02, -1.013679e-01
1.394884173913e-02, -7.449927e-02
1.396612173913e-02, -4.640938e-02
1.398340173913e-02, -2.076209e-02
1.400068173913e-02, 4.885198e-03
1.401796173913e-02, 3.175379e-02
1.403524173913e-02, 5.862238e-02
1.405252173913e-02, 8.671227e-02
1.406980173913e-02, 1.135809e-01
1.408708173913e-02, 1.404494e-01
1.410436173913e-02, 1.648754e-01
1.412164173913e-02, 1.893014e-01
1.413892173913e-02, 2.161700e-01
1.415620173913e-02, 2.393747e-01
1.417348173913e-02, 2.650220e-01
1.419076173913e-02, 2.870054e-01
1.420804173913e-02, 3.065462e-01
1.422532173913e-02, 3.285296e-01
1.424260173913e-02, 3.480704e-01
1.425988173913e-02, 3.676112e-01
1.427716173913e-02, 3.859306e-01
1.429444173913e-02, 4.030288e-01
1.431172173913e-02, 4.189057e-01
1.432900173913e-02, 4.323400e-01
1.434628173913e-02, 4.445530e-01
1.436356173913e-02, 4.567660e-01
1.438084173913e-02, 4.677577e-01
1.439812173913e-02, 4.750855e-01
1.441540173913e-02, 4.824133e-01
1.443268173913e-02, 4.885198e-01
1.444996173913e-02, 4.934050e-01
1.446724173913e-02, 4.982902e-01
1.448452173913e-02, 4.982902e-01
1.450180173913e-02, 4.982902e-01
1.451908173913e-02, 4.982902e-01
1.453636173913e-02, 4.934050e-01
1.455364173913e-02, 4.897411e-01
1.457092173913e-02, 4.836346e-01
1.458820173913e-02, 4.763068e-01
1.460548173913e-02, 4.677577e-01
1.462276173913e-02, 4.579873e-01
1.464004173913e-02, 4.482169e-01
1.465732173913e-02, 4.360039e-01
1.467460173913e-02, 4.213483e-01
1.469188173913e-02, 4.054714e-01
1.470916173913e-02, 3.895945e-01
1.472644173913e-02, 3.724964e-01
1.474372173913e-02, 3.529556e-01
1.476100173913e-02, 3.346361e-01
1.477828173913e-02, 3.126527e-01
1.479556173913e-02, 2.931119e-01
1.481284173913e-02, 2.699072e-01
1.483012173913e-02, 2.454812e-01
1.484740173913e-02, 2.234978e-01
1.486468173913e-02, 1.954079e-01
1.488196173913e-02, 1.722032e-01
1.489924173913e-02, 1.465559e-01
1.491652173913e-02, 1.196874e-01
1.493380173913e-02, 9.404006e-02
1.495108173913e-02, 6.717147e-02
1.496836173913e-02, 4.030288e-02
1.498564173913e-02, 1.343429e-02
1.500292173913e-02, -1.343429e-02
1.502020173913e-02, -4.152418e-02
1.503748173913e-02, -7.083537e-02
1.505476173913e-02, -9.648266e-02
1.507204173913e-02, -1.209087e-01
1.508932173913e-02, -1.465559e-01
1.510660173913e-02, -1.734245e-01
1.512388173913e-02, -1.990718e-01
1.514116173913e-02, -2.247191e-01
1.515844173913e-02, -2.467025e-01
1.517572173913e-02, -2.711285e-01
1.519300173913e-02, -2.955545e-01
1.521028173913e-02, -3.150953e-01
1.522756173913e-02, -3.358574e-01
1.524484173913e-02, -3.566195e-01
1.526212173913e-02, -3.737177e-01
1.527940173913e-02, -3.932584e-01
1.529668173913e-02, -4.091353e-01
1.531396173913e-02, -4.250122e-01
1.533124173913e-02, -4.372252e-01
1.534852173913e-02, -4.518808e-01
1.536580173913e-02, -4.616512e-01
1.538308173913e-02, -4.714216e-01
1.540036173913e-02, -4.799707e-01
1.541764173913e-02, -4.872985e-01
1.543492173913e-02, -4.934050e-01
1.545220173913e-02, -4.982902e-01
1.546948173913e-02, -5.031754e-01
1.548676173913e-02, -5.043967e-01
1.550404173913e-02, -5.043967e-01
1.552132173913e-02, -5.031754e-01
1.553860173913e-02, -4.995115e-01
1.555588173913e-02, -4.958476e-01
1.557316173913e-02, -4.909624e-01
1.559044173913e-02, -4.811920e-01
1.560772173913e-02, -4.738642e-01
1.562500173913e-02, -4.616512e-01
1.564228173913e-02, -4.494382e-01
1.565956173913e-02, -4.360039e-01
1.567684173913e-02, -4.213483e-01
1.569412173913e-02, -4.066927e-01
1.571140173913e-02, -3.908158e-01
1.572868173913e-02, -3.749390e-01
1.574596173913e-02, -3.553982e-01
1.576324173913e-02, -3.346361e-01
1.578052173913e-02, -3.138740e-01
1.579780173913e-02, -2.918906e-01
1.581508173913e-02, -2.699072e-01
1.583236173913e-02, -2.467025e-01
1.584964173913e-02, -2.210552e-01
1.586692173913e-02, -1.990718e-01
1.588420173913e-02, -1.722032e-01
1.590148173913e-02, -1.477772e-01
1.591876173913e-02, -1.196874e-01
1.593604173913e-02, -9.404006e-02
1.595332173913e-02, -6.717147e-02
1.597060173913e-02, -4.030288e-02
1.598788173913e-02, -1.343429e-02
1.600516173913e-02, 1.343429e-02
1.602244173913e-02, 4.030288e-02
1.603972173913e-02, 6.839277e-02
