% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Noise, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, shape Gaussian
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:24:39 +0200
% Time (s), Channel A (Input 1) (V)
8.101440000000e-03, 9.770396e-03
8.118720000000e-03, 1.709819e-02
8.136000000000e-03, 1.954079e-02
8.153280000000e-03, -3.663899e-03
8.170560000000e-03, 2.198339e-02
8.187840000000e-03, -4.763068e-02
8.205120000000e-03, 2.198339e-02
8.222400000000e-03, -7.327797e-03
8.239680000000e-03, 1.099170e-02
8.256960000000e-03, -2.442599e-02
8.274240000000e-03, 2.198339e-02
8.291520000000e-03, 4.030288e-02
8.308800000000e-03, -1.954079e-02
8.326080000000e-03, 1.343429e-02
8.343360000000e-03, -2.076209e-02
8.360640000000e-03, -9.770396e-03
8.377920000000e-03, 1.709819e-02
8.395200000000e-03, -3.053249e-02
8.412480000000e-03, -4.152418e-02
8.429760000000e-03, -1.221300e-03
8.447040000000e-03, 2.198339e-02
8.464320000000e-03, -1.221300e-03
8.481600000000e-03, -2.564729e-02
8.498880000000e-03, 1.954079e-02
8.516160000000e-03, 3.419639e-02
8.533440000000e-03, 3.541769e-02
8.550720000000e-03, 1.465559e-02
8.568000000000e-03, -1.221300e-03
8.585280000000e-03, 9.770396e-03
8.602560000000e-03, -4.885198e-03
8.619840000000e-03, -3.663899e-03
8.637120000000e-03, 1.709819e-02
8.654400000000e-03, -1.221300e-02
8.671680000000e-03, 4.885198e-03
8.688960000000e-03, -3.663899e-03
8.706240000000e-03, -2.564729e-02
8.723520000000e-03, -1.954079e-02
8.740800000000e-03, 1.343429e-02
8.758080000000e-03, -7.327797e-03
8.775360000000e-03, 3.663899e-03
8.792640000000e-03, -1.587689e-02
8.809920000000e-03, -4.885198e-03
8.827200000000e-03, -7.327797e-03
8.844480000000e-03, -7.327797e-03
8.861760000000e-03, 8.549097e-03
8.879040000000e-03, 4.885198e-03
8.896320000000e-03, 1.831949e-02
8.913600000000e-03, -1.709819e-02
